"id.x" "x.x" "y.x" "plot.x" "temp1.x" "id.y" "x.y" "y.y" "plot.y" "temp1.y" "dist" "temp_diff"
"124458" "H801" 2.75 -0.85 "H10" 19.4 "H390" 19.1 5 "H10" 21.8 17.3650511084765 2.4
"124459" "H801" 2.75 -0.85 "H10" 19.4 "H391" 19.85 4.95 "H10" 20.5 18.0568546541196 1.1
"124460" "H801" 2.75 -0.85 "H10" 19.4 "H392" 20.2 5.8 "H10" 18 18.6741800355464 1.4
"124461" "H801" 2.75 -0.85 "H10" 19.4 "H393" 20.9 6.15 "H10" 19 19.4530845883114 0.399999999999999
"124462" "H801" 2.75 -0.85 "H10" 19.4 "H394" 27.35 4.3 "H10" 12 25.1332946507218 7.4
"124463" "H801" 2.75 -0.85 "H10" 19.4 "H395" 27.7 4.1 "H10" 12 25.4362929689057 7.4
"124464" "H801" 2.75 -0.85 "H10" 19.4 "H396" 30.3 5.6 "H10" 10.7 28.29496421627 8.7
"124465" "H801" 2.75 -0.85 "H10" 19.4 "H397" 28.8 0 "H10" 11.3 26.0638638731866 8.1
"124466" "H801" 2.75 -0.85 "H10" 19.4 "H398" 3.3 5.6 "H10" 24 6.47340713998432 4.6
"124467" "H801" 2.75 -0.85 "H10" 19.4 "H399" 17.9 4.55 "H10" 19.9 16.0836096694741 0.5
"124564" "H801" 2.75 -0.85 "H10" 19.4 "H800" 19.1 5.1 "H10" 21.6 17.398994223805 2.2
"124566" "H801" 2.75 -0.85 "H10" 19.4 "H802" 2.3 -1.05 "H10" 16.6 0.492442890089805 2.8
"124567" "H801" 2.75 -0.85 "H10" 19.4 "H803" 6.55 9.6 "H10" 20 11.1194649151836 0.600000000000001
"124568" "H801" 2.75 -0.85 "H10" 19.4 "H804" 9.65 6 "H10" 20.2 9.72278252353718 0.800000000000001
"124569" "H801" 2.75 -0.85 "H10" 19.4 "H805" 19.8 5.2 "H10" 20.4 18.0915726237384 1
"124859" "H802" 2.3 -1.05 "H10" 16.6 "H376" 1 0 "H10" 25.2 1.67107749670684 8.6
"124860" "H802" 2.3 -1.05 "H10" 16.6 "H377" 1.3 0.35 "H10" 20.7 1.72046505340853 4.1
"124861" "H802" 2.3 -1.05 "H10" 16.6 "H378" 1.1 -0.6 "H10" 24.3 1.28160056179763 7.7
"124862" "H802" 2.3 -1.05 "H10" 16.6 "H379" 2.25 -0.5 "H10" 20 0.552268050859363 3.4
"124864" "H802" 2.3 -1.05 "H10" 16.6 "H380" 2.2 -0.4 "H10" 19.7 0.657647321898295 3.1
"124865" "H802" 2.3 -1.05 "H10" 16.6 "H381" 1.1 1.65 "H10" 19.5 2.95465734053883 2.9
"124866" "H802" 2.3 -1.05 "H10" 16.6 "H382" 6.05 3.6 "H10" 17.6 5.97369232552196 1
"124867" "H802" 2.3 -1.05 "H10" 16.6 "H383" 14.5 2.05 "H10" 21 12.5876924017073 4.4
"124868" "H802" 2.3 -1.05 "H10" 16.6 "H384" 14.5 1.55 "H10" 22.4 12.4739729036101 5.8
"124869" "H802" 2.3 -1.05 "H10" 16.6 "H385" 15.2 2.5 "H10" 26.6 13.3795552990374 10
"124870" "H802" 2.3 -1.05 "H10" 16.6 "H386" 15.8 2.85 "H10" 23.5 14.0520461143564 6.9
"124871" "H802" 2.3 -1.05 "H10" 16.6 "H387" 14.55 5.6 "H10" 25.3 13.9386154262179 8.7
"124872" "H802" 2.3 -1.05 "H10" 16.6 "H388" 17.88 6.5 "H10" 22.3 17.3129691272179 5.7
"124873" "H802" 2.3 -1.05 "H10" 16.6 "H389" 18.1 5.45 "H10" 22.4 17.0847885559055 5.8
"124875" "H802" 2.3 -1.05 "H10" 16.6 "H390" 19.1 5 "H10" 21.8 17.8561614016003 5.2
"124876" "H802" 2.3 -1.05 "H10" 16.6 "H391" 19.85 4.95 "H10" 20.5 18.5473043863522 3.9
"124877" "H802" 2.3 -1.05 "H10" 16.6 "H392" 20.2 5.8 "H10" 18 19.165920275322 1.4
"124878" "H802" 2.3 -1.05 "H10" 16.6 "H393" 20.9 6.15 "H10" 19 19.9449241663136 2.4
"124879" "H802" 2.3 -1.05 "H10" 16.6 "H394" 27.35 4.3 "H10" 12 25.614937048527 4.6
"124880" "H802" 2.3 -1.05 "H10" 16.6 "H395" 27.7 4.1 "H10" 12 25.9168381559171 4.6
"124881" "H802" 2.3 -1.05 "H10" 16.6 "H396" 30.3 5.6 "H10" 10.7 28.7788550849404 5.9
"124882" "H802" 2.3 -1.05 "H10" 16.6 "H397" 28.8 0 "H10" 11.3 26.5207937286952 5.3
"124883" "H802" 2.3 -1.05 "H10" 16.6 "H398" 3.3 5.6 "H10" 24 6.72476765397883 7.4
"124884" "H802" 2.3 -1.05 "H10" 16.6 "H399" 17.9 4.55 "H10" 19.9 16.5746794840805 3.3
"124981" "H802" 2.3 -1.05 "H10" 16.6 "H800" 19.1 5.1 "H10" 21.6 17.8902906628148 5
"124982" "H802" 2.3 -1.05 "H10" 16.6 "H801" 2.75 -0.85 "H10" 19.4 0.492442890089805 2.8
"124984" "H802" 2.3 -1.05 "H10" 16.6 "H803" 6.55 9.6 "H10" 20 11.4666908914473 3.4
"124985" "H802" 2.3 -1.05 "H10" 16.6 "H804" 9.65 6 "H10" 20.2 10.1845471180608 3.6
"124986" "H802" 2.3 -1.05 "H10" 16.6 "H805" 19.8 5.2 "H10" 20.4 18.5825859341481 3.8
"125276" "H803" 6.55 9.6 "H10" 20 "H376" 1 0 "H10" 25.2 11.0888457469657 5.2
"125277" "H803" 6.55 9.6 "H10" 20 "H377" 1.3 0.35 "H10" 20.7 10.6360236930913 0.699999999999999
"125278" "H803" 6.55 9.6 "H10" 20 "H378" 1.1 -0.6 "H10" 24.3 11.5647092483988 4.3
"125279" "H803" 6.55 9.6 "H10" 20 "H379" 2.25 -0.5 "H10" 20 10.9772492000501 0
"125281" "H803" 6.55 9.6 "H10" 20 "H380" 2.2 -0.4 "H10" 19.7 10.9051593294183 0.300000000000001
"125282" "H803" 6.55 9.6 "H10" 20 "H381" 1.1 1.65 "H10" 19.5 9.63872398193869 0.5
"125283" "H803" 6.55 9.6 "H10" 20 "H382" 6.05 3.6 "H10" 17.6 6.02079728939615 2.4
"125284" "H803" 6.55 9.6 "H10" 20 "H383" 14.5 2.05 "H10" 21 10.9638040843496 1
"125285" "H803" 6.55 9.6 "H10" 20 "H384" 14.5 1.55 "H10" 22.4 11.313929467696 2.4
"125286" "H803" 6.55 9.6 "H10" 20 "H385" 15.2 2.5 "H10" 26.6 11.1907327731476 6.6
"125287" "H803" 6.55 9.6 "H10" 20 "H386" 15.8 2.85 "H10" 23.5 11.4509824905988 3.5
"125288" "H803" 6.55 9.6 "H10" 20 "H387" 14.55 5.6 "H10" 25.3 8.94427190999916 5.3
"125289" "H803" 6.55 9.6 "H10" 20 "H388" 17.88 6.5 "H10" 22.3 11.7464420144995 2.3
"125290" "H803" 6.55 9.6 "H10" 20 "H389" 18.1 5.45 "H10" 22.4 12.2729377086336 2.4
"125292" "H803" 6.55 9.6 "H10" 20 "H390" 19.1 5 "H10" 21.8 13.3664692420998 1.8
"125293" "H803" 6.55 9.6 "H10" 20 "H391" 19.85 4.95 "H10" 20.5 14.0894464050224 0.5
"125294" "H803" 6.55 9.6 "H10" 20 "H392" 20.2 5.8 "H10" 18 14.1690684238591 2
"125295" "H803" 6.55 9.6 "H10" 20 "H393" 20.9 6.15 "H10" 19 14.7588956226406 1
"125296" "H803" 6.55 9.6 "H10" 20 "H394" 27.35 4.3 "H10" 12 21.4646220558388 8
"125297" "H803" 6.55 9.6 "H10" 20 "H395" 27.7 4.1 "H10" 12 21.8534322247101 8
"125298" "H803" 6.55 9.6 "H10" 20 "H396" 30.3 5.6 "H10" 10.7 24.0844867082527 9.3
"125299" "H803" 6.55 9.6 "H10" 20 "H397" 28.8 0 "H10" 11.3 24.2326742230403 8.7
"125300" "H803" 6.55 9.6 "H10" 20 "H398" 3.3 5.6 "H10" 24 5.15388203202208 4
"125301" "H803" 6.55 9.6 "H10" 20 "H399" 17.9 4.55 "H10" 19.9 12.4227613677475 0.100000000000001
"125398" "H803" 6.55 9.6 "H10" 20 "H800" 19.1 5.1 "H10" 21.6 13.3323853829688 1.6
"125399" "H803" 6.55 9.6 "H10" 20 "H801" 2.75 -0.85 "H10" 19.4 11.1194649151836 0.600000000000001
"125400" "H803" 6.55 9.6 "H10" 20 "H802" 2.3 -1.05 "H10" 16.6 11.4666908914473 3.4
"125402" "H803" 6.55 9.6 "H10" 20 "H804" 9.65 6 "H10" 20.2 4.75078940808788 0.199999999999999
"125403" "H803" 6.55 9.6 "H10" 20 "H805" 19.8 5.2 "H10" 20.4 13.9614648228615 0.399999999999999
"125693" "H804" 9.65 6 "H10" 20.2 "H376" 1 0 "H10" 25.2 10.5272266053315 5
"125694" "H804" 9.65 6 "H10" 20.2 "H377" 1.3 0.35 "H10" 20.7 10.0819145007285 0.5
"125695" "H804" 9.65 6 "H10" 20.2 "H378" 1.1 -0.6 "H10" 24.3 10.8010416164368 4.1
"125696" "H804" 9.65 6 "H10" 20.2 "H379" 2.25 -0.5 "H10" 20 9.84936546179499 0.199999999999999
"125698" "H804" 9.65 6 "H10" 20.2 "H380" 2.2 -0.4 "H10" 19.7 9.82153246698294 0.5
"125699" "H804" 9.65 6 "H10" 20.2 "H381" 1.1 1.65 "H10" 19.5 9.59296617319169 0.699999999999999
"125700" "H804" 9.65 6 "H10" 20.2 "H382" 6.05 3.6 "H10" 17.6 4.32666153055679 2.6
"125701" "H804" 9.65 6 "H10" 20.2 "H383" 14.5 2.05 "H10" 21 6.2549980015984 0.800000000000001
"125702" "H804" 9.65 6 "H10" 20.2 "H384" 14.5 1.55 "H10" 22.4 6.58217289350561 2.2
"125703" "H804" 9.65 6 "H10" 20.2 "H385" 15.2 2.5 "H10" 26.6 6.56144039064594 6.4
"125704" "H804" 9.65 6 "H10" 20.2 "H386" 15.8 2.85 "H10" 23.5 6.90977568376861 3.3
"125705" "H804" 9.65 6 "H10" 20.2 "H387" 14.55 5.6 "H10" 25.3 4.91629942131274 5.1
"125706" "H804" 9.65 6 "H10" 20.2 "H388" 17.88 6.5 "H10" 22.3 8.24517434624641 2.1
"125707" "H804" 9.65 6 "H10" 20.2 "H389" 18.1 5.45 "H10" 22.4 8.4678804904179 2.2
"125709" "H804" 9.65 6 "H10" 20.2 "H390" 19.1 5 "H10" 21.8 9.50276275616728 1.6
"125710" "H804" 9.65 6 "H10" 20.2 "H391" 19.85 4.95 "H10" 20.5 10.2539016964276 0.300000000000001
"125711" "H804" 9.65 6 "H10" 20.2 "H392" 20.2 5.8 "H10" 18 10.551895564305 2.2
"125712" "H804" 9.65 6 "H10" 20.2 "H393" 20.9 6.15 "H10" 19 11.2509999555595 1.2
"125713" "H804" 9.65 6 "H10" 20.2 "H394" 27.35 4.3 "H10" 12 17.7814510094087 8.2
"125714" "H804" 9.65 6 "H10" 20.2 "H395" 27.7 4.1 "H10" 12 18.1497245158157 8.2
"125715" "H804" 9.65 6 "H10" 20.2 "H396" 30.3 5.6 "H10" 10.7 20.6538737286738 9.5
"125716" "H804" 9.65 6 "H10" 20.2 "H397" 28.8 0 "H10" 11.3 20.0679470798585 8.9
"125717" "H804" 9.65 6 "H10" 20.2 "H398" 3.3 5.6 "H10" 24 6.36258595226815 3.8
"125718" "H804" 9.65 6 "H10" 20.2 "H399" 17.9 4.55 "H10" 19.9 8.37645509747411 0.300000000000001
"125815" "H804" 9.65 6 "H10" 20.2 "H800" 19.1 5.1 "H10" 21.6 9.49276039937805 1.4
"125816" "H804" 9.65 6 "H10" 20.2 "H801" 2.75 -0.85 "H10" 19.4 9.72278252353718 0.800000000000001
"125817" "H804" 9.65 6 "H10" 20.2 "H802" 2.3 -1.05 "H10" 16.6 10.1845471180608 3.6
"125818" "H804" 9.65 6 "H10" 20.2 "H803" 6.55 9.6 "H10" 20 4.75078940808788 0.199999999999999
"125820" "H804" 9.65 6 "H10" 20.2 "H805" 19.8 5.2 "H10" 20.4 10.1814782816642 0.199999999999999
"126110" "H805" 19.8 5.2 "H10" 20.4 "H376" 1 0 "H10" 25.2 19.5058965443786 4.8
"126111" "H805" 19.8 5.2 "H10" 20.4 "H377" 1.3 0.35 "H10" 20.7 19.1251797377175 0.300000000000001
"126112" "H805" 19.8 5.2 "H10" 20.4 "H378" 1.1 -0.6 "H10" 24.3 19.5788150816131 3.9
"126113" "H805" 19.8 5.2 "H10" 20.4 "H379" 2.25 -0.5 "H10" 20 18.4524388631964 0.399999999999999
"126115" "H805" 19.8 5.2 "H10" 20.4 "H380" 2.2 -0.4 "H10" 19.7 18.4694342089843 0.699999999999999
"126116" "H805" 19.8 5.2 "H10" 20.4 "H381" 1.1 1.65 "H10" 19.5 19.0339827676711 0.899999999999999
"126117" "H805" 19.8 5.2 "H10" 20.4 "H382" 6.05 3.6 "H10" 17.6 13.8427779004071 2.8
"126118" "H805" 19.8 5.2 "H10" 20.4 "H383" 14.5 2.05 "H10" 21 6.16542780348615 0.600000000000001
"126119" "H805" 19.8 5.2 "H10" 20.4 "H384" 14.5 1.55 "H10" 22.4 6.43525446272329 2
"126120" "H805" 19.8 5.2 "H10" 20.4 "H385" 15.2 2.5 "H10" 26.6 5.33385414123784 6.2
"126121" "H805" 19.8 5.2 "H10" 20.4 "H386" 15.8 2.85 "H10" 23.5 4.63923485070545 3.1
"126122" "H805" 19.8 5.2 "H10" 20.4 "H387" 14.55 5.6 "H10" 25.3 5.2652160449501 4.9
"126123" "H805" 19.8 5.2 "H10" 20.4 "H388" 17.88 6.5 "H10" 22.3 2.31870653598078 1.9
"126124" "H805" 19.8 5.2 "H10" 20.4 "H389" 18.1 5.45 "H10" 22.4 1.71828402774396 2
"126126" "H805" 19.8 5.2 "H10" 20.4 "H390" 19.1 5 "H10" 21.8 0.728010988928051 1.4
"126127" "H805" 19.8 5.2 "H10" 20.4 "H391" 19.85 4.95 "H10" 20.5 0.254950975679639 0.100000000000001
"126128" "H805" 19.8 5.2 "H10" 20.4 "H392" 20.2 5.8 "H10" 18 0.721110255092797 2.4
"126129" "H805" 19.8 5.2 "H10" 20.4 "H393" 20.9 6.15 "H10" 19 1.45344418537486 1.4
"126130" "H805" 19.8 5.2 "H10" 20.4 "H394" 27.35 4.3 "H10" 12 7.60345316287278 8.4
"126131" "H805" 19.8 5.2 "H10" 20.4 "H395" 27.7 4.1 "H10" 12 7.97621464104371 8.4
"126132" "H805" 19.8 5.2 "H10" 20.4 "H396" 30.3 5.6 "H10" 10.7 10.5076162853427 9.7
"126133" "H805" 19.8 5.2 "H10" 20.4 "H397" 28.8 0 "H10" 11.3 10.394229168149 9.1
"126134" "H805" 19.8 5.2 "H10" 20.4 "H398" 3.3 5.6 "H10" 24 16.5048477727 3.6
"126135" "H805" 19.8 5.2 "H10" 20.4 "H399" 17.9 4.55 "H10" 19.9 2.00810856280232 0.5
"126232" "H805" 19.8 5.2 "H10" 20.4 "H800" 19.1 5.1 "H10" 21.6 0.707106781186547 1.2
"126233" "H805" 19.8 5.2 "H10" 20.4 "H801" 2.75 -0.85 "H10" 19.4 18.0915726237384 1
"126234" "H805" 19.8 5.2 "H10" 20.4 "H802" 2.3 -1.05 "H10" 16.6 18.5825859341481 3.8
"126235" "H805" 19.8 5.2 "H10" 20.4 "H803" 6.55 9.6 "H10" 20 13.9614648228615 0.399999999999999
"126236" "H805" 19.8 5.2 "H10" 20.4 "H804" 9.65 6 "H10" 20.2 10.1814782816642 0.199999999999999
"126656" "H806" 1.3 1.75 "H13" 19.3 "H807" 1.5 1.35 "H13" 20.7 0.447213595499958 1.4
"126657" "H806" 1.3 1.75 "H13" 19.3 "H808" 2 1.7 "H13" 19 0.70178344238091 0.300000000000001
"126658" "H806" 1.3 1.75 "H13" 19.3 "H809" 2 1.05 "H13" 21.8 0.989949493661166 2.5
"126660" "H806" 1.3 1.75 "H13" 19.3 "H810" 2.7 1.8 "H13" 20.3 1.40089257261219 1
"126661" "H806" 1.3 1.75 "H13" 19.3 "H811" 2.9 1.6 "H13" 22.6 1.60701586799882 3.3
"126662" "H806" 1.3 1.75 "H13" 19.3 "H812" 2.95 -0.15 "H13" 28 2.51644590643232 8.7
"126663" "H806" 1.3 1.75 "H13" 19.3 "H813" 3.2 0.15 "H13" 23.7 2.48394846967484 4.4
"126664" "H806" 1.3 1.75 "H13" 19.3 "H814" 3.5 0.35 "H13" 23.1 2.60768096208106 3.8
"126665" "H806" 1.3 1.75 "H13" 19.3 "H815" 3.7 1.05 "H13" 23.6 2.5 4.3
"126666" "H806" 1.3 1.75 "H13" 19.3 "H816" 4.5 0.1 "H13" 19.9 3.60034720547894 0.599999999999998
"126667" "H806" 1.3 1.75 "H13" 19.3 "H817" 6 -0.5 "H13" 23.7 5.21080607967712 4.4
"126668" "H806" 1.3 1.75 "H13" 19.3 "H818" 7.15 0.55 "H13" 21 5.97180877121832 1.7
"126669" "H806" 1.3 1.75 "H13" 19.3 "H819" 7.15 0.85 "H13" 23 5.91882589708466 3.7
"126671" "H806" 1.3 1.75 "H13" 19.3 "H820" 8.25 0.3 "H13" 23 7.09964787859229 3.7
"126672" "H806" 1.3 1.75 "H13" 19.3 "H821" 9.1 0.35 "H13" 22.4 7.92464510246358 3.1
"126673" "H806" 1.3 1.75 "H13" 19.3 "H822" 10.35 0.3 "H13" 25.7 9.16542415821548 6.4
"126674" "H806" 1.3 1.75 "H13" 19.3 "H823" 11 1.3 "H13" 24.8 9.71043253413564 5.5
"126675" "H806" 1.3 1.75 "H13" 19.3 "H824" 12 1.25 "H13" 25.7 10.7116758726168 6.4
"126676" "H806" 1.3 1.75 "H13" 19.3 "H825" 12.05 0.85 "H13" 36.2 10.7876086321297 16.9
"126677" "H806" 1.3 1.75 "H13" 19.3 "H826" 5.55 1.05 "H13" 18 4.30726131085635 1.3
"126678" "H806" 1.3 1.75 "H13" 19.3 "H827" 5.55 2.2 "H13" 21.2 4.27375712927162 1.9
"126679" "H806" 1.3 1.75 "H13" 19.3 "H828" 6.5 0.45 "H13" 21.5 5.36003731330296 2.2
"126680" "H806" 1.3 1.75 "H13" 19.3 "H829" 12 1.05 "H13" 26 10.7228727494082 6.7
"126682" "H806" 1.3 1.75 "H13" 19.3 "H830" 10.4 1.2 "H13" 22.4 9.11660572801084 3.1
"126683" "H806" 1.3 1.75 "H13" 19.3 "H831" 7.75 0.6 "H13" 24.2 6.55171733211988 4.9
"126684" "H806" 1.3 1.75 "H13" 19.3 "H832" 3.6 1.4 "H13" 21.8 2.32647802482637 2.5
"126685" "H806" 1.3 1.75 "H13" 19.3 "H833" 2.75 1.35 "H13" 22 1.50416089564913 2.7
"127072" "H807" 1.5 1.35 "H13" 20.7 "H806" 1.3 1.75 "H13" 19.3 0.447213595499958 1.4
"127074" "H807" 1.5 1.35 "H13" 20.7 "H808" 2 1.7 "H13" 19 0.610327780786685 1.7
"127075" "H807" 1.5 1.35 "H13" 20.7 "H809" 2 1.05 "H13" 21.8 0.58309518948453 1.1
"127077" "H807" 1.5 1.35 "H13" 20.7 "H810" 2.7 1.8 "H13" 20.3 1.28160056179763 0.399999999999999
"127078" "H807" 1.5 1.35 "H13" 20.7 "H811" 2.9 1.6 "H13" 22.6 1.42214626533279 1.9
"127079" "H807" 1.5 1.35 "H13" 20.7 "H812" 2.95 -0.15 "H13" 28 2.08626460450251 7.3
"127080" "H807" 1.5 1.35 "H13" 20.7 "H813" 3.2 0.15 "H13" 23.7 2.08086520466848 3
"127081" "H807" 1.5 1.35 "H13" 20.7 "H814" 3.5 0.35 "H13" 23.1 2.23606797749979 2.4
"127082" "H807" 1.5 1.35 "H13" 20.7 "H815" 3.7 1.05 "H13" 23.6 2.22036033111745 2.9
"127083" "H807" 1.5 1.35 "H13" 20.7 "H816" 4.5 0.1 "H13" 19.9 3.25 0.800000000000001
"127084" "H807" 1.5 1.35 "H13" 20.7 "H817" 6 -0.5 "H13" 23.7 4.86543934295763 3
"127085" "H807" 1.5 1.35 "H13" 20.7 "H818" 7.15 0.55 "H13" 21 5.70635610525666 0.300000000000001
"127086" "H807" 1.5 1.35 "H13" 20.7 "H819" 7.15 0.85 "H13" 23 5.67208074695698 2.3
"127088" "H807" 1.5 1.35 "H13" 20.7 "H820" 8.25 0.3 "H13" 23 6.83117852204142 2.3
"127089" "H807" 1.5 1.35 "H13" 20.7 "H821" 9.1 0.35 "H13" 22.4 7.66550715869472 1.7
"127090" "H807" 1.5 1.35 "H13" 20.7 "H822" 10.35 0.3 "H13" 25.7 8.91207046650777 5
"127091" "H807" 1.5 1.35 "H13" 20.7 "H823" 11 1.3 "H13" 24.8 9.50013157803617 4.1
"127092" "H807" 1.5 1.35 "H13" 20.7 "H824" 12 1.25 "H13" 25.7 10.5004761796787 5
"127093" "H807" 1.5 1.35 "H13" 20.7 "H825" 12.05 0.85 "H13" 36.2 10.561841695462 15.5
"127094" "H807" 1.5 1.35 "H13" 20.7 "H826" 5.55 1.05 "H13" 18 4.06109591120426 2.7
"127095" "H807" 1.5 1.35 "H13" 20.7 "H827" 5.55 2.2 "H13" 21.2 4.13823633931171 0.5
"127096" "H807" 1.5 1.35 "H13" 20.7 "H828" 6.5 0.45 "H13" 21.5 5.08035431835221 0.800000000000001
"127097" "H807" 1.5 1.35 "H13" 20.7 "H829" 12 1.05 "H13" 26 10.504284840007 5.3
"127099" "H807" 1.5 1.35 "H13" 20.7 "H830" 10.4 1.2 "H13" 22.4 8.90126395519198 1.7
"127100" "H807" 1.5 1.35 "H13" 20.7 "H831" 7.75 0.6 "H13" 24.2 6.29483915600709 3.5
"127101" "H807" 1.5 1.35 "H13" 20.7 "H832" 3.6 1.4 "H13" 21.8 2.10059515376 1.1
"127102" "H807" 1.5 1.35 "H13" 20.7 "H833" 2.75 1.35 "H13" 22 1.25 1.3
"127489" "H808" 2 1.7 "H13" 19 "H806" 1.3 1.75 "H13" 19.3 0.70178344238091 0.300000000000001
"127490" "H808" 2 1.7 "H13" 19 "H807" 1.5 1.35 "H13" 20.7 0.610327780786685 1.7
"127492" "H808" 2 1.7 "H13" 19 "H809" 2 1.05 "H13" 21.8 0.65 2.8
"127494" "H808" 2 1.7 "H13" 19 "H810" 2.7 1.8 "H13" 20.3 0.707106781186548 1.3
"127495" "H808" 2 1.7 "H13" 19 "H811" 2.9 1.6 "H13" 22.6 0.905538513813742 3.6
"127496" "H808" 2 1.7 "H13" 19 "H812" 2.95 -0.15 "H13" 28 2.07966343430854 9
"127497" "H808" 2 1.7 "H13" 19 "H813" 3.2 0.15 "H13" 23.7 1.96022957839127 4.7
"127498" "H808" 2 1.7 "H13" 19 "H814" 3.5 0.35 "H13" 23.1 2.01804360706106 4.1
"127499" "H808" 2 1.7 "H13" 19 "H815" 3.7 1.05 "H13" 23.6 1.82002747232013 4.6
"127500" "H808" 2 1.7 "H13" 19 "H816" 4.5 0.1 "H13" 19.9 2.96816441593117 0.899999999999999
"127501" "H808" 2 1.7 "H13" 19 "H817" 6 -0.5 "H13" 23.7 4.56508488420533 4.7
"127502" "H808" 2 1.7 "H13" 19 "H818" 7.15 0.55 "H13" 21 5.27683617331446 2
"127503" "H808" 2 1.7 "H13" 19 "H819" 7.15 0.85 "H13" 23 5.21967431934216 4
"127505" "H808" 2 1.7 "H13" 19 "H820" 8.25 0.3 "H13" 23 6.40488095127458 4
"127506" "H808" 2 1.7 "H13" 19 "H821" 9.1 0.35 "H13" 22.4 7.22720554571405 3.4
"127507" "H808" 2 1.7 "H13" 19 "H822" 10.35 0.3 "H13" 25.7 8.46655183649164 6.7
"127508" "H808" 2 1.7 "H13" 19 "H823" 11 1.3 "H13" 24.8 9.00888450364417 5.8
"127509" "H808" 2 1.7 "H13" 19 "H824" 12 1.25 "H13" 25.7 10.010119879402 6.7
"127510" "H808" 2 1.7 "H13" 19 "H825" 12.05 0.85 "H13" 36.2 10.0858812207957 17.2
"127511" "H808" 2 1.7 "H13" 19 "H826" 5.55 1.05 "H13" 18 3.60901648652372 1
"127512" "H808" 2 1.7 "H13" 19 "H827" 5.55 2.2 "H13" 21.2 3.58503835404867 2.2
"127513" "H808" 2 1.7 "H13" 19 "H828" 6.5 0.45 "H13" 21.5 4.67038542306735 2.5
"127514" "H808" 2 1.7 "H13" 19 "H829" 12 1.05 "H13" 26 10.0211027337315 7
"127516" "H808" 2 1.7 "H13" 19 "H830" 10.4 1.2 "H13" 22.4 8.41486779456457 3.4
"127517" "H808" 2 1.7 "H13" 19 "H831" 7.75 0.6 "H13" 24.2 5.85427194448635 5.2
"127518" "H808" 2 1.7 "H13" 19 "H832" 3.6 1.4 "H13" 21.8 1.62788205960997 2.8
"127519" "H808" 2 1.7 "H13" 19 "H833" 2.75 1.35 "H13" 22 0.827647267862342 3
"127906" "H809" 2 1.05 "H13" 21.8 "H806" 1.3 1.75 "H13" 19.3 0.989949493661166 2.5
"127907" "H809" 2 1.05 "H13" 21.8 "H807" 1.5 1.35 "H13" 20.7 0.58309518948453 1.1
"127908" "H809" 2 1.05 "H13" 21.8 "H808" 2 1.7 "H13" 19 0.65 2.8
"127911" "H809" 2 1.05 "H13" 21.8 "H810" 2.7 1.8 "H13" 20.3 1.02591422643416 1.5
"127912" "H809" 2 1.05 "H13" 21.8 "H811" 2.9 1.6 "H13" 22.6 1.05475115548645 0.800000000000001
"127913" "H809" 2 1.05 "H13" 21.8 "H812" 2.95 -0.15 "H13" 28 1.5305227865014 6.2
"127914" "H809" 2 1.05 "H13" 21.8 "H813" 3.2 0.15 "H13" 23.7 1.5 1.9
"127915" "H809" 2 1.05 "H13" 21.8 "H814" 3.5 0.35 "H13" 23.1 1.65529453572468 1.3
"127916" "H809" 2 1.05 "H13" 21.8 "H815" 3.7 1.05 "H13" 23.6 1.7 1.8
"127917" "H809" 2 1.05 "H13" 21.8 "H816" 4.5 0.1 "H13" 19.9 2.67441582406327 1.9
"127918" "H809" 2 1.05 "H13" 21.8 "H817" 6 -0.5 "H13" 23.7 4.28981351576033 1.9
"127919" "H809" 2 1.05 "H13" 21.8 "H818" 7.15 0.55 "H13" 21 5.17421491629407 0.800000000000001
"127920" "H809" 2 1.05 "H13" 21.8 "H819" 7.15 0.85 "H13" 23 5.15388203202208 1.2
"127922" "H809" 2 1.05 "H13" 21.8 "H820" 8.25 0.3 "H13" 23 6.29483915600709 1.2
"127923" "H809" 2 1.05 "H13" 21.8 "H821" 9.1 0.35 "H13" 22.4 7.13442359269479 0.599999999999998
"127924" "H809" 2 1.05 "H13" 21.8 "H822" 10.35 0.3 "H13" 25.7 8.38361497207499 3.9
"127925" "H809" 2 1.05 "H13" 21.8 "H823" 11 1.3 "H13" 24.8 9.00347155268455 3
"127926" "H809" 2 1.05 "H13" 21.8 "H824" 12 1.25 "H13" 25.7 10.00199980004 3.9
"127927" "H809" 2 1.05 "H13" 21.8 "H825" 12.05 0.85 "H13" 36.2 10.0519898527605 14.4
"127928" "H809" 2 1.05 "H13" 21.8 "H826" 5.55 1.05 "H13" 18 3.55 3.8
"127929" "H809" 2 1.05 "H13" 21.8 "H827" 5.55 2.2 "H13" 21.2 3.73162163140906 0.600000000000001
"127930" "H809" 2 1.05 "H13" 21.8 "H828" 6.5 0.45 "H13" 21.5 4.53982378512647 0.300000000000001
"127931" "H809" 2 1.05 "H13" 21.8 "H829" 12 1.05 "H13" 26 10 4.2
"127933" "H809" 2 1.05 "H13" 21.8 "H830" 10.4 1.2 "H13" 22.4 8.40133917896427 0.599999999999998
"127934" "H809" 2 1.05 "H13" 21.8 "H831" 7.75 0.6 "H13" 24.2 5.76758181563123 2.4
"127935" "H809" 2 1.05 "H13" 21.8 "H832" 3.6 1.4 "H13" 21.8 1.63783393541592 0
